,Unnamed: 0,Unnamed: 0.1,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
25605,25605,25605,53139,4,12,0,1,0,1,34,1.0,8,0,0,60,0
28874,28874,28874,17110,7,12,2,1,2,1,41,2.0,7,0,0,50,0
18617,18617,18617,29323,4,7,0,0,2,1,38,3.0,4,1,0,61,1
16769,16769,16769,52408,8,13,0,1,0,3,35,5.0,4,1,0,78,0
26341,26341,26341,52821,7,25,0,1,0,1,43,5.0,4,1,0,43,0
47682,47682,47682,34798,5,11,0,0,0,1,38,2.0,8,0,0,68,0
38944,38944,38944,48380,7,7,0,1,2,1,24,3.0,1,0,0,51,0
22,22,22,58789,1,2,0,0,0,1,28,3.0,4,0,0,63,0
12041,12041,12041,13340,7,2,0,1,0,1,32,2.0,6,0,0,47,0
19506,19506,19506,67138,8,11,2,1,2,1,48,4.0,18,1,0,81,0
12026,12026,12026,25973,7,11,0,0,2,1,47,2.0,8,0,0,49,0
29951,29951,29951,65184,0,14,0,1,0,2,33,5.0,2,1,0,84,0
46804,46804,46804,42267,7,25,0,1,0,1,33,4.0,2,0,0,51,0
5029,5029,5029,17416,4,11,0,1,0,2,31,3.0,4,1,1,60,0
22028,22028,22028,48431,4,31,0,1,0,1,56,2.0,7,0,0,64,0
20610,20610,20610,20183,7,12,0,1,0,1,26,3.0,1,0,0,49,0
32151,32151,32151,65337,7,11,2,1,0,2,39,3.0,10,0,0,48,0
18421,18421,18421,33030,3,31,0,1,2,1,28,3.0,3,0,0,59,0
2967,2967,2967,75051,4,29,0,1,2,1,29,5.0,3,1,0,58,1
26823,26823,26823,16965,1,31,0,1,0,1,30,3.0,1,1,0,65,0
3787,3787,3787,75076,5,32,0,1,2,1,30,5.0,5,1,0,72,1
33380,33380,33380,48975,4,11,0,0,2,1,45,5.0,15,1,0,61,0
3472,3472,3472,71771,4,19,2,1,0,2,36,3.0,3,0,0,56,0
854,854,854,77337,2,30,0,1,0,1,29,1.0,3,0,0,51,0
40070,40070,40070,3948,1,22,0,0,0,1,31,3.0,2,0,0,60,0
41196,41196,41196,68425,7,11,0,1,2,1,53,3.0,8,0,0,50,0
26260,26260,26260,57984,5,31,2,1,2,2,44,2.0,14,0,0,65,0
44482,44482,44482,48274,7,31,0,1,2,1,40,3.0,3,0,0,44,0
9832,9832,9832,40107,8,31,0,1,0,2,45,3.0,4,0,0,80,1
33424,33424,33424,49450,5,11,0,1,0,1,43,1.0,16,0,0,69,0
11812,11812,11812,55902,8,12,2,1,2,1,39,5.0,8,1,0,83,0
34279,34279,34279,52178,7,7,0,1,2,1,32,5.0,6,1,0,46,0
3247,3247,3247,56080,5,11,0,0,0,2,30,5.0,9,1,0,73,0
25168,25168,25168,27132,3,11,0,0,0,1,35,4.0,2,0,0,62,0
42414,42414,42414,41493,7,28,2,1,0,1,50,2.0,16,1,0,51,0
25857,25857,25857,13468,5,18,0,1,0,3,27,3.0,3,1,0,70,0
14876,14876,14876,64860,0,18,0,1,0,1,39,5.0,4,1,0,82,0
2258,2258,2258,5203,7,11,0,1,0,1,44,5.0,3,0,0,57,1
16344,16344,16344,59294,5,11,0,0,0,1,58,5.0,27,0,0,69,0
41511,41511,41511,18960,7,19,0,1,0,1,32,3.0,7,0,0,45,0
13861,13861,13861,55186,0,6,0,1,0,2,28,4.0,2,0,0,81,0
50406,50406,50406,29029,7,2,0,1,0,1,43,3.0,4,1,0,47,0
54180,54180,54180,6958,7,23,2,1,0,1,40,4.0,10,1,0,47,1
49448,49448,49448,16284,4,12,2,1,0,1,36,3.0,3,0,0,57,0
1764,1764,1764,35314,5,6,0,1,0,1,35,3.0,9,0,0,69,0
4768,4768,4768,27547,2,31,2,1,2,1,36,5.0,8,1,0,51,0
36940,36940,36940,61434,0,14,0,1,2,1,38,5.0,3,1,0,83,1
54718,54718,54718,46901,2,11,0,0,0,1,32,3.0,7,0,0,48,0
51902,51902,51902,13694,4,11,2,1,0,1,36,3.0,9,0,0,57,0
3685,3685,3685,5951,7,8,2,1,0,1,35,1.0,7,1,0,46,0
29963,29963,29963,33286,8,19,0,1,2,1,34,3.0,1,0,0,78,0
52606,52606,52606,15588,1,11,0,1,0,1,36,5.0,4,1,0,62,0
42752,42752,42752,13542,4,13,0,1,2,1,31,5.0,4,1,0,61,0
46375,46375,46375,76345,5,11,0,0,0,1,54,4.0,9,0,0,69,0
12048,12048,12048,35143,7,18,0,1,0,2,24,1.0,2,1,0,50,0
10642,10642,10642,5821,5,31,2,1,2,1,32,3.0,7,0,0,67,0
26495,26495,26495,54716,4,7,0,0,0,1,31,5.0,4,1,0,57,1
14452,14452,14452,36379,0,6,0,1,2,2,26,4.0,2,0,0,82,0
36096,36096,36096,20518,4,11,2,1,2,2,43,3.0,3,0,0,59,0
26656,26656,26656,18823,7,20,0,1,2,1,30,3.0,4,1,0,45,0
49462,49462,49462,47108,7,18,0,1,2,1,41,3.0,13,1,0,48,1
16340,16340,16340,15425,7,14,0,1,0,1,28,4.0,2,1,0,52,0
36360,36360,36360,67284,0,7,0,1,2,2,34,4.0,10,1,1,96,1
24661,24661,24661,13436,7,5,2,1,2,1,38,5.0,4,1,0,46,0
36558,36558,36558,7379,7,19,2,1,0,1,34,3.0,2,0,0,48,0
47409,47409,47409,44594,7,6,0,1,0,1,27,3.0,2,1,0,50,0
34302,34302,34302,41313,5,2,0,0,2,1,26,3.0,1,0,0,67,0
31302,31302,31302,72139,4,28,0,1,2,1,28,5.0,3,1,0,61,0
13136,13136,13136,56577,1,31,2,1,2,3,34,5.0,5,0,0,61,0
12762,12762,12762,58719,3,11,0,1,2,1,32,1.0,3,0,0,61,0
42681,42681,42681,11718,5,31,0,1,0,1,26,4.0,3,1,0,66,0
50747,50747,50747,63193,4,12,2,0,2,1,36,5.0,7,1,0,62,0
5262,5262,5262,18749,4,4,0,0,0,1,31,3.0,3,1,0,61,0
8955,8955,8955,61165,4,14,2,1,0,1,33,5.0,4,1,0,61,0
3175,3175,3175,56024,7,13,0,1,2,1,35,4.0,9,1,1,50,0
27368,27368,27368,14561,5,11,0,1,0,1,51,5.0,4,0,0,66,0
17713,17713,17713,23929,7,11,0,1,0,2,35,2.0,9,0,0,52,0
5008,5008,5008,75147,8,11,0,1,0,3,31,4.0,5,0,0,77,0
41482,41482,41482,74851,5,18,0,1,2,1,25,3.0,1,0,0,71,0
21995,21995,21995,41174,8,14,2,0,2,1,33,4.0,5,0,0,79,0
9286,9286,9286,61865,8,14,2,0,0,2,39,1.0,3,0,0,79,0
44742,44742,44742,44145,7,15,0,1,0,1,39,2.0,2,0,0,48,0
30318,30318,30318,37979,4,6,0,1,2,1,37,3.0,7,1,0,59,0
12131,12131,12131,4881,7,11,0,1,1,1,26,3.0,4,1,0,49,0
38790,38790,38790,41231,7,15,0,1,2,3,36,3.0,10,0,0,48,0
22980,22980,22980,57806,4,11,2,0,2,1,37,5.0,10,1,0,56,1
51204,51204,51204,28688,3,14,0,1,0,1,30,3.0,4,0,0,68,0
1380,1380,1380,51802,8,1,2,1,2,1,37,4.0,5,0,0,78,0
40469,40469,40469,5603,7,32,0,1,2,1,36,2.0,4,0,0,50,0
52079,52079,52079,10848,0,25,0,1,0,1,34,1.0,4,0,0,86,0
7495,7495,7495,67278,1,28,2,1,0,1,32,3.0,5,0,0,74,1
23061,23061,23061,15656,7,20,0,0,2,1,31,4.0,5,0,0,46,0
30261,30261,30261,52984,1,31,0,1,0,1,26,5.0,2,1,0,56,0
38302,38302,38302,71478,8,19,0,1,0,1,38,4.0,2,0,0,76,0
48329,48329,48329,44016,5,11,2,0,2,1,33,4.0,9,1,0,75,0
26724,26724,26724,24235,6,14,0,1,0,3,29,3.0,4,0,0,80,0
6840,6840,6840,36267,7,17,0,1,0,1,28,3.0,1,0,0,50,0
14560,14560,14560,38558,4,4,2,1,2,1,36,5.0,4,1,0,57,1
8337,8337,8337,14356,7,5,0,1,2,1,42,3.0,1,1,0,47,0
18764,18764,18764,32204,4,6,0,1,0,1,41,5.0,12,0,0,56,0
13959,13959,13959,16974,1,10,0,1,0,1,29,3.0,1,1,0,60,0
31073,31073,31073,20787,0,6,0,1,0,1,35,4.0,6,1,0,82,0
53510,53510,53510,31918,7,4,0,1,0,1,34,3.0,8,1,0,50,0
19432,19432,19432,10605,7,14,2,0,2,1,29,1.0,6,0,0,52,0
5005,5005,5005,26489,4,17,0,1,0,1,27,3.0,1,0,0,63,0
20504,20504,20504,47164,2,14,0,1,0,2,30,1.0,4,0,0,51,0
15735,15735,15735,37129,7,17,2,1,2,1,41,3.0,8,0,0,50,0
52622,52622,52622,4634,7,11,0,1,0,1,26,4.0,3,1,0,48,1
459,459,459,31364,8,6,0,0,2,2,26,3.0,2,0,0,79,0
17683,17683,17683,13569,4,14,2,0,0,1,40,4.0,7,1,0,57,0
13897,13897,13897,68334,4,31,2,0,0,2,38,3.0,9,1,0,60,0
27184,27184,27184,32842,7,7,0,1,0,2,36,4.0,9,1,0,43,1
11551,11551,11551,77934,0,21,0,1,2,1,37,3.0,10,1,0,85,0
8834,8834,8834,7231,7,24,0,1,2,1,28,3.0,1,1,0,49,0
18510,18510,18510,63797,4,11,0,0,2,2,29,3.0,1,1,0,64,0
48586,48586,48586,4484,4,19,0,1,0,1,35,5.0,8,1,0,59,1
39709,39709,39709,22470,7,3,0,1,2,1,27,4.0,2,1,0,49,0
7075,7075,7075,35484,5,30,0,1,2,1,28,3.0,1,0,0,67,0
54168,54168,54168,76686,7,20,2,1,2,1,31,3.0,1,0,0,52,0
53086,53086,53086,72356,4,28,2,1,0,1,39,3.0,5,0,0,59,0
30164,30164,30164,23225,7,11,0,1,0,1,25,1.0,3,0,0,52,0
815,815,815,54395,2,11,0,0,2,1,27,5.0,5,1,0,46,0
33883,33883,33883,6903,6,11,0,1,0,1,32,3.0,4,0,0,85,0
47384,47384,47384,38133,7,28,2,0,2,1,41,3.0,14,0,0,48,0
10777,10777,10777,27670,8,24,2,1,2,1,34,5.0,2,1,0,79,0
260,260,260,51473,7,6,0,1,0,1,34,1.0,8,0,0,39,0
22663,22663,22663,43646,4,5,2,0,0,1,39,4.0,5,1,0,56,0
17759,17759,17759,5271,8,27,0,1,0,1,27,3.0,3,1,0,78,0
27074,27074,27074,73591,2,15,2,1,0,1,37,3.0,10,0,0,52,0
46389,46389,46389,23816,7,31,0,1,0,2,28,1.0,5,0,0,51,0
30716,30716,30716,55915,0,17,0,1,2,1,29,5.0,3,0,0,87,1
14776,14776,14776,41959,5,6,0,1,2,1,29,1.0,3,0,0,72,0
22089,22089,22089,8381,8,12,0,1,2,1,27,3.0,1,0,0,79,0
15216,15216,15216,3221,4,31,0,1,0,1,37,5.0,2,1,0,56,0
35502,35502,35502,77322,4,14,0,0,0,1,34,5.0,9,0,0,60,0
15462,15462,15462,20414,6,14,0,1,0,1,29,5.0,2,1,0,79,0
34116,34116,34116,32068,4,11,0,1,0,3,35,4.0,6,0,0,57,0
11373,11373,11373,68973,0,32,0,1,2,1,27,3.0,1,0,0,86,0
46006,46006,46006,55348,5,14,2,1,2,1,50,3.0,24,0,0,72,0
13587,13587,13587,52904,5,4,0,1,0,2,28,3.0,6,1,0,69,0
1558,1558,1558,12847,8,14,0,1,0,1,37,3.0,7,0,0,77,0
39338,39338,39338,11766,5,7,0,0,0,1,25,2.0,4,0,0,67,0
26375,26375,26375,63602,4,6,0,1,2,1,35,3.0,10,0,0,62,0
22361,22361,22361,63233,8,14,0,0,2,1,27,4.0,2,1,0,82,0
12527,12527,12527,29905,8,31,2,0,2,1,52,4.0,15,1,0,77,0
44169,44169,44169,19263,7,14,0,1,2,2,31,3.0,8,0,0,48,0
16748,16748,16748,20621,1,18,0,1,0,3,26,5.0,4,1,0,59,0
46598,46598,46598,39198,2,14,2,0,0,1,30,4.0,9,0,0,50,0
9655,9655,9655,54952,3,11,1,1,0,1,28,3.0,3,0,0,59,0
1277,1277,1277,76533,6,11,0,1,0,1,35,3.0,5,0,0,89,0
17119,17119,17119,64815,7,20,2,1,0,1,39,5.0,5,1,0,50,0
8660,8660,8660,24534,5,1,2,0,2,1,32,4.0,2,0,0,71,0
47226,47226,47226,64485,6,32,2,1,0,1,30,3.0,4,1,0,86,0
22245,22245,22245,68437,4,4,0,1,2,1,34,3.0,10,0,0,62,0
36120,36120,36120,52997,7,4,2,1,0,1,42,5.0,6,1,0,52,0
1132,1132,1132,28878,7,26,0,1,0,1,34,1.0,8,0,0,47,0
31328,31328,31328,64571,7,6,0,1,0,1,24,3.0,2,0,0,48,0
25086,25086,25086,38753,4,18,0,0,2,1,28,5.0,6,1,0,60,0
51496,51496,51496,56971,7,2,0,1,0,1,24,3.0,2,0,0,45,0
44009,44009,44009,5835,5,8,0,1,2,1,35,3.0,10,0,0,70,0
15395,15395,15395,33950,7,1,2,1,0,1,30,1.0,4,0,0,51,0
22027,22027,22027,61452,7,19,0,0,0,1,28,3.0,6,0,0,47,0
6630,6630,6630,70953,1,11,0,0,2,2,26,4.0,3,1,0,57,0
11545,11545,11545,52078,4,31,0,0,2,1,30,1.0,5,0,0,57,0
14117,14117,14117,8821,4,11,0,1,0,1,31,3.0,4,1,0,56,0
26175,26175,26175,54820,7,14,0,1,2,1,28,4.0,4,0,0,50,0
14716,14716,14716,56520,6,14,0,1,2,1,32,3.0,6,0,0,82,0
16096,16096,16096,53470,7,6,0,1,2,1,30,3.0,3,0,0,53,0
47760,47760,47760,13817,5,14,2,1,2,1,38,3.0,7,1,1,69,0
28559,28559,28559,17031,7,11,2,0,0,1,35,5.0,9,1,0,51,0
18303,18303,18303,18571,4,31,0,1,0,1,26,3.0,1,0,0,66,0
14871,14871,14871,29411,0,14,0,1,2,1,27,3.0,1,1,0,84,0
36719,36719,36719,29145,4,6,0,1,2,1,39,5.0,13,0,0,59,0
22358,22358,22358,6735,2,11,0,0,0,1,31,4.0,9,0,0,47,0
34946,34946,34946,22281,1,11,0,1,0,2,31,3.0,5,1,0,60,0
36163,36163,36163,55764,0,21,0,1,0,2,28,3.0,7,0,0,91,0
10856,10856,10856,75855,2,14,0,0,2,1,28,3.0,4,0,0,49,0
2339,2339,2339,26372,4,11,2,1,0,1,50,2.0,18,0,0,60,0
25246,25246,25246,33101,4,4,0,1,0,1,35,5.0,3,0,0,54,0
38923,38923,38923,35624,7,30,0,1,0,2,29,3.0,4,0,0,42,0
29873,29873,29873,34896,4,18,0,1,0,1,32,3.0,2,0,0,61,0
22697,22697,22697,26918,5,11,0,0,0,1,41,3.0,10,1,0,68,0
21521,21521,21521,53825,4,6,0,0,2,1,35,5.0,7,0,0,55,0
34174,34174,34174,25347,8,26,0,1,2,1,27,5.0,3,1,0,75,0
47125,47125,47125,36574,7,8,0,1,2,1,37,3.0,9,1,0,51,0
21051,21051,21051,47075,8,5,2,0,2,1,34,4.0,7,1,0,79,0
46163,46163,46163,41533,5,16,0,1,2,4,28,1.0,5,0,0,65,0
10351,10351,10351,70662,8,14,0,0,2,1,29,4.0,3,1,0,78,0
14157,14157,14157,62315,4,20,2,1,2,1,36,3.0,7,1,0,58,0
52261,52261,52261,64800,3,11,0,1,2,1,35,4.0,5,0,0,59,0
6629,6629,6629,73804,7,11,0,1,2,1,37,5.0,8,1,0,48,0
10651,10651,10651,12590,0,6,2,1,0,1,39,3.0,12,0,0,81,0
24383,24383,24383,28598,7,18,0,1,2,1,41,4.0,13,0,0,49,0
47430,47430,47430,37967,7,17,2,0,0,1,37,3.0,8,0,0,45,0
18575,18575,18575,49323,3,12,0,1,0,1,31,4.0,5,1,0,62,0
41777,41777,41777,32032,4,5,0,1,2,1,34,4.0,6,0,1,69,1
12500,12500,12500,39899,7,11,0,1,2,1,37,4.0,14,1,0,46,1
41863,41863,41863,17953,7,23,0,1,0,1,33,3.0,1,0,0,48,0
19423,19423,19423,43041,3,19,0,1,0,1,28,3.0,1,1,0,61,0
30691,30691,30691,29635,7,3,0,1,2,1,27,3.0,1,0,0,47,0
44989,44989,44989,2078,1,19,0,1,2,3,25,3.0,1,0,0,63,0
3240,3240,3240,60871,7,24,2,1,2,1,38,2.0,3,1,0,48,0
40626,40626,40626,59875,8,31,2,1,0,1,32,3.0,5,0,0,78,0
19360,19360,19360,57105,2,21,0,1,0,1,32,3.0,5,1,0,52,0
9553,9553,9553,31803,5,15,0,0,2,1,33,5.0,3,1,1,69,1
41812,41812,41812,69285,8,16,0,1,2,1,27,1.0,5,0,0,79,0
16797,16797,16797,20610,2,14,0,1,2,1,30,3.0,7,0,0,65,1
36139,36139,36139,73290,2,11,2,0,2,1,41,4.0,12,0,0,51,0
50648,50648,50648,65146,7,11,2,1,0,2,49,3.0,16,0,0,49,0
46806,46806,46806,3657,7,11,0,1,2,1,31,3.0,6,1,1,96,1
13417,13417,13417,62802,7,16,0,0,2,1,30,3.0,3,0,0,49,0
9847,9847,9847,31534,7,11,0,1,2,1,29,1.0,5,1,0,47,0
39398,39398,39398,20277,4,15,0,0,2,1,35,5.0,6,1,0,58,0
14709,14709,14709,61785,7,11,2,1,2,1,41,1.0,7,0,0,49,0
42226,42226,42226,39634,4,24,0,1,2,1,34,1.0,10,0,0,56,0
7219,7219,7219,49140,7,6,2,1,0,1,46,3.0,12,0,0,50,0
50442,50442,50442,11559,7,28,2,1,2,1,51,5.0,13,1,0,50,1
23082,23082,23082,51838,0,19,0,1,2,1,31,4.0,5,0,0,86,0
50426,50426,50426,42216,4,18,0,0,2,1,25,4.0,2,0,0,60,0
39625,39625,39625,33339,7,31,2,1,0,3,36,4.0,8,1,0,46,0
32411,32411,32411,34721,5,1,2,0,0,1,36,2.0,3,0,0,70,0
7589,7589,7589,40121,8,1,2,0,0,1,30,3.0,3,0,0,80,0
45866,45866,45866,12852,8,11,0,0,0,1,38,3.0,2,1,0,76,0
22597,22597,22597,54490,0,31,0,1,0,2,30,5.0,4,1,0,84,1
39079,39079,39079,10777,5,24,2,0,2,1,33,3.0,8,0,0,65,0
6194,6194,6194,20554,7,7,0,1,2,1,56,1.0,31,0,0,49,0
32940,32940,32940,53835,4,18,2,0,2,1,34,4.0,10,0,0,56,0
23278,23278,23278,78086,7,4,0,1,0,1,26,3.0,3,0,0,51,0
53382,53382,53382,45824,7,10,2,1,0,1,40,2.0,9,0,0,51,0
905,905,905,77405,4,31,2,1,2,1,35,5.0,9,1,0,65,0
9389,9389,9389,43961,7,31,0,0,0,1,33,1.0,3,0,0,51,0
43844,43844,43844,2820,0,6,0,1,0,1,41,5.0,10,0,0,85,0
20344,20344,20344,67936,7,11,0,0,2,2,42,3.0,6,0,0,51,0
40044,40044,40044,23222,4,30,2,0,2,1,41,5.0,3,0,0,59,0
1663,1663,1663,44041,8,20,2,1,0,1,34,3.0,9,0,0,80,1
48618,48618,48618,3880,7,20,0,1,2,1,41,3.0,3,0,0,49,0
31725,31725,31725,18872,5,11,0,1,0,1,31,4.0,6,0,0,68,0
8070,8070,8070,55406,8,7,0,1,0,1,30,1.0,4,0,0,80,0
49898,49898,49898,71159,7,24,0,1,0,1,39,5.0,11,0,0,51,0
37614,37614,37614,24055,6,14,0,1,2,2,29,3.0,2,0,1,80,1
52466,52466,52466,77891,8,8,0,1,0,2,26,5.0,2,1,0,82,0
47555,47555,47555,22158,4,6,2,1,2,1,49,5.0,17,1,0,56,0
53628,53628,53628,10554,0,29,0,1,0,2,30,3.0,7,0,0,81,0
52306,52306,52306,47580,8,26,2,1,0,1,53,2.0,18,0,0,89,1
46495,46495,46495,42391,7,0,2,1,0,1,33,3.0,7,0,0,50,0
1688,1688,1688,22474,7,31,0,1,0,1,33,4.0,7,0,0,49,0
52398,52398,52398,30138,7,11,0,0,0,1,56,5.0,17,1,0,52,0
24111,24111,24111,3452,4,2,0,1,0,1,32,5.0,6,1,0,58,0
52878,52878,52878,7846,8,11,0,0,2,2,57,3.0,13,0,0,80,0
24291,24291,24291,26922,4,6,0,1,2,1,34,4.0,5,1,0,64,0
31775,31775,31775,65772,8,19,0,0,2,1,32,4.0,4,1,0,82,0
7142,7142,7142,41419,1,11,0,0,2,1,33,5.0,7,1,0,57,0
49549,49549,49549,38549,8,4,2,1,0,1,45,4.0,13,1,0,81,0
53012,53012,53012,70673,7,13,0,1,2,1,24,3.0,1,0,0,54,0
4343,4343,4343,58853,4,21,0,1,0,1,31,3.0,7,0,0,59,0
17632,17632,17632,50088,7,13,2,1,0,1,35,3.0,8,0,0,48,0
19033,19033,19033,24643,4,14,0,0,0,2,32,3.0,2,0,0,72,1
35565,35565,35565,63823,4,11,0,1,0,1,53,4.0,12,0,0,55,0
43868,43868,43868,51250,7,6,0,1,0,1,41,1.0,12,0,0,54,0
27521,27521,27521,30330,8,14,0,1,0,1,27,3.0,1,1,0,78,0
27730,27730,27730,49267,7,31,2,0,0,1,31,5.0,2,1,0,49,0
52693,52693,52693,36181,4,7,0,0,0,1,29,5.0,6,1,0,58,0
12248,12248,12248,38760,7,31,0,1,2,1,37,3.0,5,0,0,55,0
38329,38329,38329,19685,4,12,2,1,0,1,38,5.0,2,1,0,58,0
6715,6715,6715,24602,4,28,0,0,1,1,32,5.0,6,1,0,60,0
50811,50811,50811,22179,0,29,0,1,2,1,39,1.0,12,0,0,89,0
11004,11004,11004,240,5,11,2,0,0,3,51,5.0,11,0,0,67,0
6303,6303,6303,77510,4,31,0,1,0,3,41,3.0,5,0,0,59,0
22268,22268,22268,53644,1,11,0,0,0,1,33,2.0,4,0,0,60,0
18823,18823,18823,29213,4,14,2,1,1,2,40,3.0,11,1,0,62,0
9052,9052,9052,37076,7,14,2,1,2,1,44,4.0,6,0,0,48,0
36242,36242,36242,15880,8,29,0,1,0,1,33,1.0,4,0,0,78,0
10352,10352,10352,35230,8,4,0,0,2,1,32,3.0,5,0,0,77,0
47963,47963,47963,44554,7,4,0,1,2,1,44,1.0,4,0,0,47,0
6472,6472,6472,51396,8,14,2,1,2,2,33,4.0,5,0,0,77,0
7612,7612,7612,37957,7,7,0,1,2,1,37,3.0,4,1,0,49,0
5279,5279,5279,43354,0,33,0,1,0,1,25,2.0,2,0,0,84,0
29395,29395,29395,44855,7,1,0,1,2,2,31,1.0,2,0,0,46,0
20861,20861,20861,75660,5,11,2,0,2,1,41,3.0,11,0,0,68,0
27382,27382,27382,38621,5,21,0,1,0,1,29,1.0,5,0,0,64,0
5765,5765,5765,48893,7,15,0,1,0,1,37,4.0,8,1,0,48,0
17973,17973,17973,34760,7,5,0,1,0,1,30,3.0,7,0,0,45,0
22304,22304,22304,73636,5,30,0,1,0,1,35,3.0,3,0,0,69,0
51112,51112,51112,39303,4,28,0,1,2,1,32,5.0,7,0,0,61,0
43522,43522,43522,22059,8,4,0,1,2,1,30,3.0,6,0,0,80,0
41924,41924,41924,21891,5,7,2,1,0,1,36,2.0,7,0,0,72,0
37632,37632,37632,17589,7,19,0,1,0,1,23,3.0,1,0,0,47,0
9164,9164,9164,29533,3,14,0,1,0,1,36,3.0,6,0,0,60,0
22707,22707,22707,55666,2,14,0,1,0,1,32,3.0,5,0,0,46,0
19658,19658,19658,78221,4,25,0,1,2,1,33,1.0,6,0,0,59,0
37025,37025,37025,2062,0,17,0,1,2,3,31,5.0,4,1,0,87,0
51143,51143,51143,54309,1,11,0,1,0,1,29,1.0,3,0,0,58,0
47658,47658,47658,10257,7,11,2,1,2,1,55,3.0,3,0,0,50,0
26408,26408,26408,27772,7,5,2,1,2,1,44,3.0,16,0,0,49,0
42322,42322,42322,22186,4,11,2,1,0,1,57,4.0,31,0,0,57,0
32797,32797,32797,4182,0,14,0,1,0,2,29,3.0,1,0,0,81,0
53629,53629,53629,18439,3,11,0,1,2,1,27,5.0,2,1,0,55,0
26554,26554,26554,14579,4,23,0,1,2,1,28,5.0,5,1,0,62,0
7034,7034,7034,69412,8,11,0,0,0,1,51,2.0,18,0,0,81,0
17317,17317,17317,20144,4,28,2,1,2,2,33,2.0,7,0,0,57,0
35751,35751,35751,19481,8,11,2,0,2,1,52,3.0,3,0,0,79,0
20160,20160,20160,71257,8,29,0,0,0,1,28,1.0,5,0,0,75,0
32724,32724,32724,23083,5,19,0,1,0,2,28,3.0,1,0,0,72,0
8903,8903,8903,32618,4,21,0,1,0,1,28,3.0,1,1,0,60,0
42353,42353,42353,27715,1,14,0,0,2,1,27,4.0,2,1,0,58,0
45003,45003,45003,8800,0,33,0,1,2,2,27,3.0,2,0,0,85,0
51951,51951,51951,66736,1,2,0,0,2,1,27,3.0,6,0,0,62,0
49261,49261,49261,19730,8,31,2,0,2,1,51,5.0,3,0,0,93,1
4585,4585,4585,39478,4,14,0,0,2,1,28,5.0,5,1,0,61,0
41257,41257,41257,16131,0,14,2,1,2,2,32,4.0,3,0,0,86,0
24327,24327,24327,40236,0,6,0,1,0,1,36,4.0,9,1,0,82,0
25786,25786,25786,50535,0,14,0,1,0,1,29,4.0,5,0,0,81,0
31788,31788,31788,29924,4,1,0,1,2,1,27,5.0,3,0,0,57,0
47573,47573,47573,45753,7,1,0,1,0,1,23,3.0,1,0,0,52,0
29708,29708,29708,31789,7,0,0,1,0,1,26,3.0,1,0,0,51,0
1822,1822,1822,72275,1,24,0,1,2,1,41,4.0,11,1,0,59,0
7277,7277,7277,42753,4,10,2,1,2,2,37,5.0,9,0,0,57,0
6333,6333,6333,77174,4,14,0,0,0,1,37,2.0,8,0,0,59,0
41021,41021,41021,26363,2,31,2,0,0,1,43,3.0,6,0,0,48,0
1610,1610,1610,1905,0,17,0,1,0,3,30,5.0,7,0,0,85,0
24274,24274,24274,26936,7,2,0,1,2,1,37,5.0,7,1,0,53,0
44734,44734,44734,2038,4,19,0,1,2,1,25,3.0,1,0,0,59,0
41722,41722,41722,7283,4,14,2,1,0,1,47,5.0,4,1,0,60,0
47521,47521,47521,31612,4,19,0,1,0,1,29,3.0,4,0,0,61,0
16778,16778,16778,40252,7,19,0,1,0,1,33,5.0,5,1,0,51,0
50930,50930,50930,15908,5,8,2,1,0,1,39,4.0,4,1,0,70,0
48931,48931,48931,23073,7,6,0,1,2,3,31,3.0,5,0,0,53,0
47157,47157,47157,26025,4,2,0,1,0,1,28,3.0,4,0,0,61,0
10021,10021,10021,65520,1,20,2,1,0,1,34,3.0,6,0,0,61,0
33398,33398,33398,67484,4,19,0,0,2,1,32,5.0,6,0,0,60,0
30537,30537,30537,60846,4,14,2,1,2,2,31,5.0,2,1,0,56,0
8610,8610,8610,1303,8,31,0,1,0,1,32,2.0,8,0,0,91,1
42736,42736,42736,58011,4,14,0,1,0,1,42,4.0,3,1,0,87,1
36437,36437,36437,19432,4,21,0,1,0,1,27,1.0,4,0,0,58,0
27155,27155,27155,18327,7,31,0,0,2,1,29,5.0,5,0,0,50,0
31227,31227,31227,27464,7,24,0,1,0,1,41,3.0,7,0,0,50,0
39183,39183,39183,62929,8,31,2,1,2,2,34,3.0,5,0,0,78,0
5132,5132,5132,62205,8,14,0,0,0,1,34,2.0,2,0,0,77,0
6925,6925,6925,51864,8,11,0,1,0,2,30,2.0,4,1,0,81,0
49652,49652,49652,52008,5,11,0,1,0,1,27,3.0,3,0,0,76,0
50517,50517,50517,55046,0,33,2,1,0,1,34,4.0,7,0,0,82,0
42111,42111,42111,63463,0,14,2,0,2,1,35,3.0,5,1,0,82,0
52757,52757,52757,6683,4,11,0,0,0,1,47,5.0,13,0,0,57,0
47099,47099,47099,31261,7,23,2,1,0,1,40,2.0,11,0,0,50,0
10360,10360,10360,25666,7,2,0,1,0,1,27,3.0,2,1,0,52,0
16975,16975,16975,7034,5,18,0,0,0,1,36,5.0,8,0,0,70,0
33436,33436,33436,19659,1,11,0,0,0,1,51,5.0,7,1,0,57,0
27104,27104,27104,49155,4,7,0,1,0,1,37,4.0,4,0,0,57,0
