,Unnamed: 0,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
14209,14209,33890,7,14,0,1,2,1,30,1.0,2,0,0,49,0
14210,14210,21748,7,14,0,1,0,1,44,4.0,17,0,0,48,0
14211,14211,20421,7,15,2,0,0,1,35,1.0,3,0,0,51,0
14212,14212,57408,0,14,0,1,0,1,36,1.0,10,0,0,85,0
14213,14213,78267,8,28,2,1,0,1,54,1.0,13,0,0,79,0
14214,14214,3515,8,31,0,0,0,1,27,3.0,2,0,0,77,0
14215,14215,7103,3,31,0,1,2,1,28,5.0,2,1,0,60,1
14216,14216,19974,7,7,0,1,0,2,38,3.0,12,0,0,54,0
14217,14217,42520,7,18,0,1,2,1,26,3.0,1,0,0,50,0
14218,14218,58228,0,19,0,1,2,3,34,3.0,7,0,0,80,0
14219,14219,74950,8,11,0,1,0,1,32,2.0,7,0,0,80,0
14220,14220,66586,2,21,2,0,0,1,33,5.0,5,1,1,97,1
14221,14221,15045,7,4,0,1,2,1,60,3.0,16,0,0,50,0
14222,14222,35792,7,4,0,1,0,1,28,1.0,2,0,0,47,0
14223,14223,19796,7,5,0,1,2,1,31,4.0,6,0,0,50,0
14224,14224,52694,4,31,0,1,0,2,33,3.0,7,0,0,56,0
14225,14225,43778,4,18,0,1,2,1,26,5.0,2,1,0,56,0
14226,14226,75617,7,20,2,1,0,2,31,3.0,5,0,0,53,0
14227,14227,1333,5,28,0,1,2,1,27,3.0,2,0,0,73,0
14228,14228,53742,7,14,0,1,0,1,35,5.0,4,1,0,55,0
14229,14229,66313,7,6,2,1,2,1,29,4.0,6,0,0,49,0
14230,14230,76311,1,11,2,1,2,2,33,3.0,7,0,0,59,0
14231,14231,72509,8,4,2,0,0,1,31,2.0,3,1,0,81,0
14232,14232,75135,0,24,0,0,2,1,28,3.0,1,0,0,82,0
14233,14233,19967,8,8,0,0,2,1,27,5.0,3,1,0,94,1
14234,14234,55654,7,10,0,1,0,1,29,3.0,4,0,0,48,0
14235,14235,11348,7,28,2,1,2,1,42,2.0,13,0,0,53,0
14236,14236,15064,8,31,2,1,0,1,54,5.0,3,1,0,82,0
14237,14237,73622,5,31,0,0,2,2,28,3.0,1,0,0,67,0
14238,14238,8367,8,11,0,1,1,1,34,2.0,7,1,0,78,0
14239,14239,45374,0,17,2,1,0,1,37,5.0,9,1,0,88,0
14240,14240,67634,7,11,2,1,0,1,57,2.0,28,0,0,53,0
14241,14241,29490,7,7,0,1,1,1,30,5.0,3,0,0,51,0
14242,14242,12860,7,7,0,1,0,1,25,5.0,2,0,0,49,0
14243,14243,29449,7,31,0,1,0,2,25,1.0,4,1,0,52,0
14244,14244,32973,2,31,0,1,0,2,32,3.0,7,0,0,45,0
14245,14245,4949,0,14,0,1,0,2,28,5.0,5,0,0,82,0
14246,14246,29750,0,6,2,1,2,3,38,5.0,13,1,0,79,0
14247,14247,33622,4,10,0,1,0,2,26,4.0,3,0,0,58,0
14248,14248,34648,0,32,2,1,2,1,31,5.0,5,0,0,85,1
14249,14249,24591,3,12,0,1,0,2,32,5.0,5,0,0,55,0
14250,14250,70279,5,2,0,0,0,2,29,3.0,2,0,0,72,0
14251,14251,65435,2,11,2,0,0,1,60,5.0,15,1,0,51,0
14252,14252,32284,7,28,0,1,2,1,41,5.0,5,1,0,52,0
14253,14253,54666,4,24,2,0,0,2,34,3.0,10,0,0,63,0
14254,14254,65,7,11,0,1,1,1,26,5.0,3,1,0,47,0
14255,14255,71270,4,18,0,0,2,1,35,3.0,2,0,0,60,0
14256,14256,26311,4,28,0,0,2,1,40,3.0,10,0,0,62,0
14257,14257,55537,7,15,0,1,0,1,39,4.0,4,0,0,54,0
14258,14258,41421,4,4,0,1,2,1,35,3.0,7,0,0,61,0
14259,14259,45416,7,11,2,1,2,2,41,3.0,9,0,0,49,0
14260,14260,18401,0,21,0,0,0,1,29,5.0,3,1,0,85,0
14261,14261,8529,7,14,0,0,0,1,35,5.0,9,1,0,53,0
14262,14262,72394,7,5,0,1,0,2,36,4.0,7,0,0,50,0
14263,14263,52481,7,4,0,1,0,1,24,3.0,2,0,0,48,0
14264,14264,13751,0,11,2,1,0,1,56,5.0,17,0,0,87,0
14265,14265,66535,1,11,2,0,2,1,47,3.0,15,0,0,63,0
14266,14266,72408,0,24,0,1,2,1,30,4.0,7,1,0,87,0
14267,14267,68338,7,26,0,1,2,1,41,5.0,7,0,0,52,0
14268,14268,18746,7,32,0,1,0,1,26,1.0,4,0,0,49,0
14269,14269,72968,7,11,0,1,2,1,30,4.0,5,1,0,52,0
14270,14270,9305,7,20,2,1,0,1,33,4.0,8,0,0,47,0
14271,14271,63294,7,2,0,1,0,1,36,3.0,9,0,0,48,0
14272,14272,10033,8,11,1,1,0,3,22,3.0,1,0,0,75,0
14273,14273,29994,7,12,0,1,2,1,35,5.0,6,0,0,48,0
14274,14274,40277,4,18,0,1,2,1,36,3.0,7,0,0,63,0
14275,14275,62311,1,13,0,1,2,1,34,1.0,3,0,0,60,0
14276,14276,4220,7,0,2,1,2,1,42,5.0,9,1,0,47,0
14277,14277,72212,8,11,0,0,1,1,49,4.0,6,0,0,79,0
14278,14278,70561,7,21,0,1,0,1,35,3.0,8,0,0,52,0
14279,14279,4412,7,31,0,1,0,1,23,4.0,2,1,0,50,0
14280,14280,70011,2,11,2,1,2,1,53,5.0,17,0,0,49,0
14281,14281,44572,7,24,0,0,0,2,37,3.0,11,0,0,50,0
14282,14282,77588,8,11,2,1,0,1,34,3.0,3,0,0,80,0
14283,14283,62813,7,28,0,0,2,1,30,2.0,7,0,0,49,0
14284,14284,20926,4,14,0,1,2,1,24,5.0,2,0,0,61,0
14285,14285,28151,7,13,0,1,0,2,26,1.0,2,0,0,45,0
14286,14286,28756,7,27,0,1,0,1,31,5.0,3,0,0,52,0
14287,14287,49641,5,11,2,0,2,4,42,3.0,3,0,0,72,0
14288,14288,40975,4,2,2,1,2,1,33,4.0,7,0,0,59,0
14289,14289,46388,4,14,0,1,0,1,31,5.0,3,1,0,60,0
14290,14290,68275,4,31,2,0,0,1,34,4.0,3,1,0,59,0
14291,14291,57118,5,12,0,1,0,1,40,1.0,8,0,0,72,0
14292,14292,40219,4,11,1,0,0,1,24,3.0,1,0,0,61,0
14293,14293,8331,5,24,2,1,0,1,41,3.0,13,0,0,71,0
14294,14294,29781,4,12,2,1,2,1,37,5.0,2,1,0,55,1
14295,14295,74359,7,11,0,1,0,2,28,3.0,1,0,0,46,0
14296,14296,6536,8,31,0,1,2,2,47,5.0,8,1,0,86,0
14297,14297,1251,7,31,0,1,0,1,44,5.0,6,1,0,44,0
14298,14298,68871,4,4,0,0,2,1,28,3.0,4,1,0,61,0
14299,14299,5428,7,17,0,1,0,1,27,5.0,2,1,0,47,1
14300,14300,40885,8,5,0,0,0,1,28,3.0,2,0,0,80,0
14301,14301,67760,4,24,2,0,2,1,37,3.0,7,0,0,63,0
14302,14302,52935,2,14,0,0,2,1,31,1.0,2,0,0,49,0
14303,14303,69883,4,31,0,1,0,2,40,5.0,7,1,0,58,0
14304,14304,43642,4,12,0,0,0,1,35,3.0,6,1,0,54,0
14305,14305,57548,7,11,2,1,2,1,35,4.0,10,0,0,47,0
14306,14306,12324,4,5,2,1,2,1,40,3.0,8,1,0,65,1
14307,14307,65574,8,19,0,1,0,1,32,3.0,6,0,0,80,0
14308,14308,28948,7,24,0,1,2,1,28,4.0,2,0,0,51,0
14309,14309,38721,5,16,0,1,2,1,34,3.0,5,0,0,71,0
14310,14310,10437,7,11,2,0,0,1,34,4.0,2,1,0,46,0
14311,14311,39626,4,2,0,1,2,1,32,5.0,5,1,0,65,0
14312,14312,20792,4,27,0,1,2,1,28,1.0,2,0,0,57,0
14313,14313,29694,1,14,0,0,0,1,30,5.0,7,1,0,59,0
14314,14314,42192,8,11,0,1,1,1,41,3.0,6,1,0,78,0
14315,14315,24663,4,28,0,1,2,1,56,1.0,13,0,0,59,0
14316,14316,44101,8,31,0,1,2,1,37,4.0,9,1,0,79,0
14317,14317,57822,4,28,2,1,0,1,43,3.0,6,0,0,60,0
14318,14318,69282,8,8,0,0,0,1,30,2.0,11,0,0,81,0
14319,14319,30721,0,11,2,1,2,1,54,4.0,7,0,0,86,0
14320,14320,28207,7,7,0,1,2,1,32,2.0,9,0,0,52,0
14321,14321,25115,7,24,2,1,2,1,35,5.0,8,0,0,48,0
14322,14322,73109,4,14,2,1,1,1,41,4.0,7,1,0,56,0
14323,14323,1351,0,6,0,1,2,1,33,3.0,9,0,0,83,0
14324,14324,52880,7,19,0,1,0,2,25,4.0,2,0,0,48,0
14325,14325,78113,0,12,2,1,0,1,40,1.0,3,1,0,82,0
14326,14326,59017,7,6,0,1,1,1,33,5.0,5,0,0,47,0
14327,14327,76549,5,11,2,0,1,1,44,5.0,5,1,0,75,1
14328,14328,22318,7,18,0,1,0,1,26,5.0,2,0,0,50,0
14329,14329,61082,4,6,0,0,2,1,34,4.0,4,1,0,54,0
14330,14330,11651,7,11,0,0,2,1,40,5.0,12,0,0,51,0
14331,14331,58480,5,14,0,0,0,1,27,3.0,1,1,1,63,1
14332,14332,53475,7,22,0,0,0,1,28,1.0,3,0,0,54,0
14333,14333,26393,4,14,0,1,0,1,33,5.0,6,1,0,61,0
14334,14334,52876,5,11,0,0,2,1,31,1.0,6,1,0,68,0
14335,14335,25901,7,24,2,1,2,1,41,1.0,5,0,0,50,0
14336,14336,8655,5,5,0,0,0,1,27,3.0,2,0,0,72,0
14337,14337,18663,7,30,0,1,0,1,34,3.0,10,0,0,48,0
14338,14338,35448,4,17,0,1,0,1,26,2.0,3,1,0,65,0
14339,14339,66946,8,7,2,1,0,1,52,3.0,15,0,0,82,0
14340,14340,20654,5,6,0,1,0,1,40,5.0,10,0,0,68,0
14341,14341,16328,0,14,0,1,2,1,26,4.0,3,1,0,81,0
14342,14342,25264,4,31,2,0,0,3,37,5.0,11,1,0,61,1
14343,14343,11981,5,31,2,0,0,1,43,3.0,17,0,0,74,0
14344,14344,66049,3,14,0,1,0,1,33,1.0,3,0,0,64,0
14345,14345,73351,4,31,0,1,0,1,36,5.0,3,0,0,57,0
14346,14346,25488,7,20,0,1,2,1,31,2.0,5,0,0,56,0
14347,14347,31583,7,10,0,1,2,1,37,4.0,7,0,0,50,0
14348,14348,53189,5,24,2,1,0,1,37,2.0,2,0,0,71,0
14349,14349,36217,7,4,2,1,0,2,41,1.0,8,0,0,51,0
14350,14350,75404,3,14,0,1,0,1,26,3.0,1,0,0,57,0
14351,14351,62520,0,21,0,1,2,1,34,5.0,5,1,0,89,1
14352,14352,24823,7,17,2,1,0,1,39,4.0,9,0,0,53,0
14353,14353,12958,5,4,0,1,2,1,46,3.0,16,0,0,71,0
14354,14354,18852,4,13,2,1,0,1,38,5.0,7,1,0,54,0
14355,14355,76904,4,14,0,1,0,2,50,3.0,18,1,0,61,0
14356,14356,52290,4,10,0,1,0,1,35,5.0,3,0,0,58,0
14357,14357,12083,4,31,0,0,2,1,30,4.0,1,0,0,60,0
14358,14358,51177,7,6,0,1,0,1,52,3.0,7,0,0,55,0
14359,14359,34444,3,6,0,1,0,1,32,2.0,7,0,0,62,0
14360,14360,54108,4,6,0,1,0,3,24,3.0,1,0,0,59,0
14361,14361,7205,8,31,0,1,0,3,30,3.0,1,0,0,80,0
14362,14362,42616,0,19,0,1,0,1,35,3.0,4,0,0,83,0
14363,14363,4809,7,18,0,0,0,1,40,1.0,9,0,0,48,0
14364,14364,19868,4,2,0,1,0,2,35,1.0,5,0,0,64,0
14365,14365,13601,7,11,2,1,0,3,30,1.0,6,1,0,47,0
14366,14366,35313,0,31,2,1,0,1,48,1.0,5,0,0,84,0
14367,14367,45419,8,31,0,0,0,1,32,3.0,5,0,0,83,0
14368,14368,77255,4,18,0,1,2,2,30,4.0,4,1,0,60,0
14369,14369,57331,7,11,0,1,2,1,24,4.0,2,0,0,47,0
14370,14370,19671,5,11,2,0,2,1,42,2.0,13,0,0,69,0
14371,14371,78216,5,11,0,0,0,1,26,2.0,3,1,0,70,1
14372,14372,73637,7,18,0,1,0,2,34,2.0,10,0,0,46,0
14373,14373,73737,0,14,0,1,2,1,28,3.0,1,1,0,85,0
14374,14374,7166,5,16,0,1,0,1,30,4.0,7,1,0,71,0
14375,14375,73928,4,30,0,1,0,1,30,4.0,5,0,0,58,0
14376,14376,64268,5,5,0,0,0,1,29,4.0,7,1,0,69,0
14377,14377,2977,0,6,0,1,0,1,31,2.0,6,0,0,85,0
14378,14378,49751,4,3,0,0,0,2,27,5.0,5,1,0,59,0
14379,14379,18304,4,14,0,1,1,1,26,5.0,5,1,0,58,0
14380,14380,54514,7,12,0,1,2,1,35,4.0,6,0,0,49,0
14381,14381,11743,7,19,2,0,0,1,36,2.0,2,0,0,49,0
14382,14382,35281,7,25,0,1,2,1,28,3.0,1,0,0,50,0
14383,14383,25146,7,28,0,1,2,1,52,1.0,14,0,0,49,0
14384,14384,9013,7,11,0,1,2,1,27,5.0,3,1,0,94,1
14385,14385,34009,5,18,0,0,2,1,29,3.0,4,0,0,71,0
14386,14386,48512,8,6,0,0,0,1,39,3.0,10,0,0,81,0
14387,14387,47605,4,31,0,1,2,1,35,5.0,8,0,0,59,0
14388,14388,44811,7,31,0,1,2,1,24,3.0,3,0,0,44,0
14389,14389,46952,7,4,2,1,0,1,40,3.0,2,0,0,51,0
14390,14390,19456,5,11,0,1,0,3,36,3.0,5,0,0,65,0
14391,14391,51336,5,31,2,1,2,1,34,2.0,11,0,0,65,0
14392,14392,43406,8,31,0,0,2,1,34,5.0,2,0,0,83,1
14393,14393,62062,7,21,0,1,2,1,33,5.0,2,0,0,54,0
14394,14394,52194,5,31,0,0,2,1,38,5.0,4,0,0,83,1
14395,14395,3528,7,31,0,1,2,1,31,4.0,5,0,0,51,0
14396,14396,40188,4,10,0,1,0,1,39,1.0,3,1,0,59,0
14397,14397,51954,5,18,0,0,0,1,47,3.0,14,0,0,75,0
14398,14398,76748,5,4,0,0,2,1,34,3.0,8,0,0,67,0
14399,14399,32635,2,29,0,1,2,1,36,5.0,7,1,0,55,1
14400,14400,67728,4,32,2,0,0,1,37,5.0,9,1,0,59,1
14401,14401,13613,7,4,2,1,0,1,43,2.0,14,0,0,53,0
14402,14402,43332,4,6,0,1,0,1,48,5.0,7,1,0,57,0
14403,14403,53878,4,27,0,1,0,1,40,4.0,9,0,0,61,0
14404,14404,18886,7,1,2,1,0,1,51,3.0,16,0,0,47,0
14405,14405,13787,4,3,0,0,0,1,40,5.0,5,1,0,62,0
14406,14406,58824,8,11,0,1,0,1,59,5.0,18,1,0,75,0
14407,14407,6216,5,31,0,0,2,2,30,4.0,7,1,0,68,0
14408,14408,66180,7,11,2,1,0,1,46,1.0,10,0,0,53,0
14409,14409,59903,1,23,0,1,2,1,31,5.0,5,1,0,61,1
14410,14410,19546,5,11,0,1,0,1,33,3.0,8,0,0,69,0
14411,14411,59290,7,14,0,0,0,1,32,4.0,6,1,0,45,0
14412,14412,23053,7,8,0,1,0,1,35,3.0,4,0,0,47,0
14413,14413,53104,8,23,2,0,2,1,40,4.0,11,1,0,80,0
14414,14414,44296,8,11,0,1,0,1,29,5.0,3,1,0,74,0
14415,14415,59423,7,11,0,1,0,2,42,5.0,6,0,0,45,0
14416,14416,153,5,14,0,1,0,2,26,3.0,2,0,0,67,0
14417,14417,28387,1,11,2,1,0,1,40,3.0,6,0,0,61,0
14418,14418,76189,7,2,0,1,2,1,34,5.0,7,0,0,50,0
14419,14419,69834,0,13,0,1,2,1,31,3.0,4,0,0,84,0
14420,14420,50711,8,31,0,0,0,1,29,3.0,4,1,0,81,0
14421,14421,46213,7,20,0,1,0,1,28,5.0,6,1,0,49,0
14422,14422,59996,7,11,0,0,0,2,30,2.0,3,0,0,51,0
14423,14423,7175,0,3,0,1,2,2,28,3.0,1,0,0,89,0
14424,14424,53096,4,13,0,1,0,1,25,4.0,2,0,0,60,0
14425,14425,41185,5,13,0,0,2,1,32,4.0,3,1,0,70,0
14426,14426,25413,7,7,0,1,2,1,23,3.0,1,0,0,52,0
14427,14427,59747,5,14,2,1,2,1,47,3.0,6,0,0,72,0
14428,14428,39347,7,21,2,1,2,1,31,3.0,5,0,0,43,0
14429,14429,77615,4,14,0,1,2,1,27,3.0,1,0,0,60,0
14430,14430,39460,4,30,0,0,2,1,29,3.0,2,0,0,60,0
14431,14431,12899,7,11,0,1,0,3,40,3.0,13,0,0,44,0
14432,14432,39893,8,6,2,0,0,1,32,3.0,3,0,0,83,0
14433,14433,47961,8,16,0,0,0,1,28,3.0,4,0,0,78,0
14434,14434,66274,0,18,0,1,2,1,35,1.0,8,1,0,83,0
14435,14435,55164,7,11,0,0,2,1,25,4.0,2,1,0,46,0
14436,14436,34994,8,16,0,1,2,1,32,3.0,9,0,0,78,0
14437,14437,42890,8,11,0,0,0,3,42,3.0,7,0,0,77,0
14438,14438,35858,2,11,2,0,0,1,53,3.0,18,0,0,49,0
14439,14439,13407,7,15,2,1,0,1,42,4.0,11,0,0,54,0
14440,14440,25349,8,15,0,1,0,1,31,3.0,6,0,0,81,0
14441,14441,31105,5,25,0,1,2,4,28,2.0,2,0,0,70,0
14442,14442,25570,7,33,0,1,2,1,28,4.0,5,0,0,48,0
14443,14443,12709,5,15,2,1,2,1,32,2.0,3,1,1,69,0
14444,14444,39426,4,11,0,1,0,1,39,4.0,3,0,0,60,0
14445,14445,14064,7,14,0,0,2,1,26,3.0,1,0,0,50,0
14446,14446,7049,7,17,0,1,0,1,31,3.0,3,1,0,50,0
14447,14447,44534,5,11,0,0,0,2,34,5.0,6,1,0,64,0
14448,14448,72950,7,23,0,0,2,1,45,1.0,16,0,0,47,0
14449,14449,77270,5,31,0,0,0,1,32,3.0,5,0,0,70,0
14450,14450,78039,7,11,0,1,2,1,35,4.0,9,1,0,62,1
14451,14451,65010,7,30,0,0,0,1,41,3.0,2,0,0,48,0
14452,14452,36379,0,6,0,1,2,2,26,4.0,2,0,0,82,0
14453,14453,49855,7,19,0,1,0,1,36,4.0,8,1,0,55,0
14454,14454,13406,5,6,0,1,0,2,33,3.0,5,0,0,70,0
14455,14455,20548,0,2,0,1,0,2,40,3.0,4,0,0,83,0
14456,14456,39933,4,23,0,1,0,1,32,3.0,7,0,0,57,0
14457,14457,38005,7,6,2,1,2,2,31,1.0,2,0,0,52,0
14458,14458,69980,7,28,2,1,0,1,40,4.0,5,0,0,51,0
14459,14459,46415,4,31,0,0,0,1,38,4.0,8,0,0,57,0
14460,14460,21931,8,4,0,0,2,1,22,5.0,2,1,0,83,0
14461,14461,64193,7,14,0,1,0,1,30,4.0,5,0,0,54,0
14462,14462,68236,7,14,0,1,2,4,29,1.0,4,0,0,49,0
14463,14463,12114,6,4,2,1,0,1,34,3.0,8,0,0,86,0
14464,14464,19899,5,11,0,0,2,2,33,3.0,6,0,0,71,0
14465,14465,69799,7,31,0,1,0,1,54,3.0,10,1,0,51,0
14466,14466,16815,0,11,2,1,0,1,35,5.0,3,0,0,80,0
14467,14467,76674,6,14,0,1,2,4,28,3.0,1,1,0,94,1
14468,14468,68856,0,31,0,1,2,1,29,3.0,1,1,0,81,0
14469,14469,75100,5,6,0,0,0,1,33,3.0,6,1,0,65,0
14470,14470,42547,0,16,0,1,0,1,26,3.0,1,0,0,84,0
14471,14471,72518,7,18,0,1,0,1,36,3.0,7,0,0,51,0
14472,14472,61122,1,11,0,1,2,1,40,5.0,6,0,0,57,0
14473,14473,9789,6,19,0,1,0,1,30,1.0,5,0,0,87,0
14474,14474,16196,7,4,0,1,2,4,34,2.0,5,0,0,49,0
14475,14475,35527,8,18,0,1,2,1,31,1.0,2,0,0,85,0
14476,14476,16355,4,17,0,0,2,1,29,2.0,4,1,0,59,0
14477,14477,41562,5,2,0,1,0,2,32,3.0,10,0,0,69,0
14478,14478,16343,7,31,2,1,0,1,45,2.0,18,0,0,51,0
14479,14479,35093,4,14,0,0,0,1,27,3.0,1,0,0,68,1
14480,14480,72197,7,15,0,1,0,1,40,5.0,10,1,0,52,1
14481,14481,55651,4,0,0,1,2,2,27,3.0,5,0,0,64,0
14482,14482,63358,7,24,0,1,0,1,49,3.0,18,0,0,48,0
14483,14483,32256,7,14,0,1,2,1,27,5.0,2,1,0,51,1
14484,14484,36801,7,20,0,1,2,1,38,5.0,10,0,0,54,0
14485,14485,35535,4,31,0,0,0,2,38,5.0,10,1,0,53,0
14486,14486,52122,4,6,0,1,0,1,26,4.0,5,0,0,57,0
14487,14487,75444,8,11,0,0,0,1,58,4.0,19,0,0,91,1
14488,14488,68420,7,19,0,1,2,2,29,3.0,1,0,0,49,0
14489,14489,9339,3,4,0,1,0,1,29,4.0,2,0,0,61,0
14490,14490,5167,7,31,0,1,0,4,35,3.0,10,0,0,51,0
14491,14491,43666,8,31,2,0,0,1,38,1.0,5,0,0,82,0
14492,14492,70997,4,6,0,1,0,1,46,3.0,5,0,0,59,0
14493,14493,31941,7,31,0,1,2,1,36,4.0,11,1,0,52,0
14494,14494,25366,5,11,2,1,2,4,32,3.0,7,0,0,60,0
14495,14495,53815,5,11,0,1,0,6,40,3.0,2,0,0,69,0
14496,14496,69281,8,11,0,0,0,1,34,1.0,7,0,0,81,0
14497,14497,40677,4,14,2,0,0,1,43,3.0,16,0,0,65,0
14498,14498,40113,5,6,0,0,0,1,31,5.0,2,1,0,96,1
14499,14499,14747,5,4,0,0,0,1,43,4.0,9,1,0,73,0
14500,14500,68456,0,21,0,1,2,1,25,3.0,1,0,0,81,1
14501,14501,37989,8,2,2,1,0,1,51,3.0,4,0,0,80,0
14502,14502,32141,2,11,0,0,0,1,36,5.0,10,0,0,44,0
14503,14503,77574,7,31,0,1,2,1,27,3.0,1,0,0,48,0
14504,14504,7218,4,14,0,1,0,1,55,3.0,17,0,0,55,0
14505,14505,64111,0,31,0,1,0,2,40,5.0,9,1,0,83,0
14506,14506,62337,5,7,0,1,0,1,35,5.0,2,1,0,69,0
14507,14507,7933,5,12,0,1,2,1,35,4.0,9,0,0,70,0
14508,14508,38069,8,31,2,1,2,1,50,3.0,16,0,0,79,0
14509,14509,74904,7,31,0,1,2,2,32,3.0,3,0,0,53,0
14510,14510,11449,7,31,0,1,0,3,38,5.0,9,0,0,43,0
14511,14511,30655,7,11,0,0,2,1,53,4.0,15,0,0,52,0
14512,14512,56597,4,11,0,0,0,1,47,3.0,4,1,1,55,0
14513,14513,35760,5,14,0,0,2,1,33,3.0,9,0,0,70,0
14514,14514,4755,0,5,2,1,0,1,37,3.0,8,0,0,85,0
14515,14515,75187,5,21,0,0,0,1,31,3.0,7,0,0,68,0
14516,14516,74607,0,3,0,1,2,1,30,3.0,3,0,0,91,0
14517,14517,33132,7,14,2,1,2,1,47,5.0,15,0,0,54,0
14518,14518,77630,3,18,0,1,0,1,35,5.0,9,0,0,64,0
14519,14519,66266,5,4,0,1,0,1,29,5.0,7,1,0,68,0
14520,14520,51438,8,11,0,1,2,1,44,1.0,3,0,0,79,0
14521,14521,19964,2,11,0,1,0,1,34,4.0,7,0,0,50,0
14522,14522,66955,5,31,0,1,0,1,28,3.0,3,0,0,66,0
14523,14523,9198,4,6,0,1,2,2,38,5.0,6,1,0,60,0
14524,14524,69411,8,31,2,1,1,1,47,5.0,9,0,0,79,0
14525,14525,73055,7,11,2,1,0,1,42,3.0,14,1,0,49,0
14526,14526,56213,7,11,0,0,2,4,24,3.0,2,0,0,47,0
14527,14527,70327,8,32,0,0,2,1,29,5.0,6,0,0,90,1
14528,14528,30925,7,4,2,1,0,1,41,4.0,11,1,0,94,1
14529,14529,4731,1,10,0,1,0,1,33,3.0,3,1,0,57,0
14530,14530,4764,8,31,0,0,0,1,31,3.0,5,1,0,83,1
14531,14531,68725,0,7,0,1,0,1,28,1.0,4,0,0,84,0
14532,14532,60538,7,14,0,1,1,1,28,5.0,4,1,0,49,0
14533,14533,3638,5,15,0,1,2,1,35,5.0,10,1,1,64,1
14534,14534,73989,6,18,2,1,0,1,34,5.0,4,1,0,87,0
14535,14535,10015,8,6,0,0,2,2,30,3.0,1,1,0,80,0
14536,14536,20203,8,31,0,1,0,1,46,1.0,12,0,0,82,0
14537,14537,13218,7,6,0,1,0,1,44,3.0,3,0,0,48,0
14538,14538,32846,1,14,2,1,0,2,32,3.0,1,1,0,58,0
14539,14539,71802,1,31,0,0,0,1,28,5.0,4,1,1,63,0
14540,14540,77522,7,24,0,1,2,1,31,3.0,5,0,0,47,0
14541,14541,24202,8,7,0,0,0,1,30,4.0,5,1,0,79,0
14542,14542,45591,7,5,0,1,0,1,39,3.0,8,1,0,53,0
14543,14543,18908,5,11,0,1,2,3,54,3.0,25,0,0,70,0
14544,14544,27137,0,21,0,0,0,1,29,3.0,6,0,0,82,0
14545,14545,8444,7,22,2,1,0,1,42,4.0,14,0,0,47,0
14546,14546,7154,0,7,0,1,0,1,31,5.0,7,0,0,85,0
14547,14547,205,0,22,0,1,2,1,29,4.0,4,0,0,82,0
14548,14548,53331,0,11,0,1,2,1,38,5.0,10,0,0,84,0
14549,14549,20664,5,11,0,0,2,1,38,3.0,11,0,0,71,0
14550,14550,30797,0,14,0,0,2,1,26,3.0,3,0,0,86,1
14551,14551,54308,7,17,0,1,2,2,32,3.0,7,0,0,44,0
14552,14552,44089,7,17,0,1,0,1,34,1.0,5,0,0,52,0
14553,14553,72557,0,20,2,1,0,1,31,5.0,4,0,0,78,0
14554,14554,52604,1,20,0,0,0,1,28,4.0,3,1,0,57,0
14555,14555,64119,7,21,0,1,0,1,37,1.0,7,0,0,50,0
14556,14556,70980,1,11,2,1,0,1,45,3.0,4,1,0,64,0
14557,14557,53540,7,11,0,1,2,2,49,1.0,15,0,0,51,0
14558,14558,23796,5,11,0,0,0,1,26,4.0,4,0,0,69,0
14559,14559,39608,7,24,0,1,2,1,42,3.0,7,0,0,47,0
14560,14560,38558,4,4,2,1,2,1,36,5.0,4,1,0,57,1
14561,14561,27101,2,18,0,0,0,1,35,3.0,10,0,0,51,0
14562,14562,52975,8,31,0,1,1,1,29,3.0,2,1,0,81,0
14563,14563,20316,8,6,0,1,0,1,32,3.0,7,0,0,82,0
14564,14564,31834,7,11,0,1,0,1,51,5.0,12,1,0,51,0
14565,14565,33993,7,18,0,1,2,1,24,4.0,2,1,0,84,1
14566,14566,21055,7,7,0,1,2,1,46,1.0,13,0,0,49,0
14567,14567,51596,7,22,0,1,0,1,46,3.0,15,0,0,53,0
14568,14568,27910,7,31,0,0,2,1,30,5.0,4,0,0,49,0
14569,14569,71420,0,14,0,1,2,1,31,2.0,3,0,0,86,0
14570,14570,33238,4,24,2,0,0,1,37,3.0,10,0,0,59,0
14571,14571,60171,7,4,0,1,2,1,34,2.0,5,0,0,49,0
14572,14572,40973,7,11,0,1,2,2,25,3.0,1,0,0,48,0
14573,14573,34064,5,31,0,1,0,1,24,3.0,1,1,0,73,0
14574,14574,52669,5,7,0,0,2,1,26,5.0,4,1,0,71,0
14575,14575,49421,1,11,2,1,2,1,42,5.0,14,0,0,63,0
14576,14576,49613,8,17,0,1,0,2,30,3.0,3,1,0,76,1
14577,14577,49324,4,10,2,0,0,1,40,4.0,6,1,0,55,0
14578,14578,71055,8,7,0,1,0,1,42,4.0,7,0,0,82,0
14579,14579,71981,7,31,0,1,0,2,26,3.0,2,0,0,46,0
14580,14580,6043,7,31,0,1,0,1,34,3.0,5,0,0,47,0
14581,14581,56679,0,25,2,1,2,1,27,3.0,1,0,0,80,0
14582,14582,55990,7,4,0,1,0,1,25,5.0,3,1,1,47,0
14583,14583,21491,0,10,0,1,2,1,33,4.0,6,0,0,85,0
14584,14584,23077,7,22,2,1,0,1,39,1.0,5,0,0,48,0
